BOROUGH,BUILDING_CLASS,RESIDENTIAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS,SALE_PRICE,AGE,STORIES
BROOKLYN,TWO-FAMILY HOME,2,2835,3176,Class 1,1175000,57.202169,1
BROOKLYN,TWO-FAMILY HOME,2,1520,1540,Class 1,750000,77.199429,1
BROOKLYN,TWO-FAMILY HOME,2,2500,2336,Class 1,835000,97.440525,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2070,Class 1,925000,67.174772,1
BROOKLYN,TWO-FAMILY HOME,2,2763,2232,Class 1,768000,57.352854,1
BROOKLYN,TWO-FAMILY HOME,2,1950,2232,Class 1,745000,57.119977,1
BROOKLYN,TWO-FAMILY HOME,2,1950,2232,Class 1,800000,56.782991,1
BROOKLYN,TWO-FAMILY HOME,2,4000,2440,Class 1,920000,57.618607,1
BROOKLYN,TWO-FAMILY HOME,2,2430,1612,Class 1,700000,91.911758,1
BROOKLYN,TWO-FAMILY HOME,2,2840,2695,Class 1,830000,116.410395,1
BROOKLYN,TWO-FAMILY HOME,2,1710,1732,Class 1,808500,77.410388,1
BROOKLYN,TWO-FAMILY HOME,2,1476,1636,Class 1,620000,72.100799,1
BROOKLYN,TWO-FAMILY HOME,2,2140,1606,Class 1,680000,76.930936,1
BROOKLYN,TWO-FAMILY HOME,2,2027,1728,Class 1,665000,77.182991,1
BROOKLYN,TWO-FAMILY HOME,2,1900,2280,Class 1,840000,61.804909,1
BROOKLYN,TWO-FAMILY HOME,2,1575,1216,Class 1,199000,97.117237,1
BROOKLYN,TWO-FAMILY HOME,2,4000,1870,Class 1,965000,52.309018,1
BROOKLYN,TWO-FAMILY HOME,2,4000,1870,Class 1,927000,51.928196,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2433,3492,Class 1,1200000,91.802169,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2597,2850,Class 1,400000,86.881621,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2667,2596,Class 1,1050000,87.284361,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2667,2596,Class 1,1030000,87.29258,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2500,2560,Class 1,1150000,107.139162,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,1888,Class 1,865000,97.136416,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,1888,Class 1,910000,97.728196,1
BROOKLYN,OVER-THREE FAMILY HOME,3,3127,3050,Class 1,1150000,97.284361,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2900,2400,Class 1,700000,97.637785,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1760,3364,Class 1,407500,46.728196,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1773,2754,Class 1,925000,102.59395,2
BROOKLYN,OVER-THREE FAMILY HOME,6,2900,5280,Class 2,1000000,90.303539,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2000,2800,Class 2,840000,87.665183,1
BROOKLYN,TWO-FAMILY HOME,2,1650,1500,Class 1,750000,107.221354,1
BROOKLYN,TWO-FAMILY HOME,2,1313,1768,Class 1,1150000,107.714505,1
BROOKLYN,TWO-FAMILY HOME,2,1313,1768,Class 1,1125000,107.714505,1
BROOKLYN,TWO-FAMILY HOME,2,2504,1200,Class 1,995000,107.410395,1
BROOKLYN,TWO-FAMILY HOME,2,1778,2040,Class 1,1200000,107.66245,1
BROOKLYN,TWO-FAMILY HOME,2,1669,2016,Class 1,1100000,107.637792,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1610,Class 1,999000,81.848744,1
BROOKLYN,TWO-FAMILY HOME,2,1669,1379,Class 1,1150000,106.799436,1
BROOKLYN,TWO-FAMILY HOME,2,1669,960,Class 1,979000,87.514498,1
BROOKLYN,TWO-FAMILY HOME,2,1669,1440,Class 1,780000,107.500806,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2784,Class 1,1040000,118.015875,1
BROOKLYN,TWO-FAMILY HOME,2,1667,1372,Class 1,950000,118.588477,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1960,Class 1,1150000,107.689847,1
BROOKLYN,TWO-FAMILY HOME,2,1669,1536,Class 1,950000,107.125464,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2532,Class 1,1140000,107.536423,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2532,Class 1,840000,107.582998,1
BROOKLYN,TWO-FAMILY HOME,2,1995,2352,Class 1,770000,116.207656,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2138,Class 1,580000,106.96108,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1800,Class 1,184000,97.013128,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1992,Class 1,500000,97.128196,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2136,Class 1,995000,107.16108,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1880,Class 1,1060000,107.317245,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2592,Class 1,500000,117.76382,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2320,Class 1,1230000,92.150114,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2320,Class 1,1150000,92.084361,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2390,Class 1,892000,106.807656,1
BROOKLYN,TWO-FAMILY HOME,2,1970,1864,Class 1,993000,97.550114,1
BROOKLYN,TWO-FAMILY HOME,2,1970,1864,Class 1,980000,97.136416,1
BROOKLYN,TWO-FAMILY HOME,2,2012,2120,Class 1,990000,87.552854,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2120,Class 1,780000,107.177519,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2034,Class 1,1150000,107.503546,1
BROOKLYN,TWO-FAMILY HOME,2,2003,3000,Class 1,990000,106.870669,1
BROOKLYN,TWO-FAMILY HOME,2,2003,3000,Class 1,1120000,107.509025,1
BROOKLYN,TWO-FAMILY HOME,2,1369,1640,Class 1,900000,77.29532,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2212,Class 1,900000,87.035046,1
BROOKLYN,TWO-FAMILY HOME,2,1980,2772,Class 1,732000,112.66245,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1600,Class 1,990000,97.561073,1
BROOKLYN,TWO-FAMILY HOME,2,2404,2508,Class 1,980000,87.396689,1
BROOKLYN,TWO-FAMILY HOME,2,1803,2184,Class 1,389500,97.396689,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1800,Class 1,900000,107.604916,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2504,Class 1,930000,116.418614,1
BROOKLYN,TWO-FAMILY HOME,2,1786,2082,Class 1,990000,116.369299,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2736,Class 1,980000,116.388477,1
BROOKLYN,TWO-FAMILY HOME,2,1770,2076,Class 1,910000,97.059703,1
BROOKLYN,TWO-FAMILY HOME,2,1770,2076,Class 1,1130000,97.306279,1
BROOKLYN,TWO-FAMILY HOME,2,1945,2870,Class 1,1200000,72.626826,1
BROOKLYN,TWO-FAMILY HOME,2,2003,3000,Class 1,1203000,117.821354,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2520,Class 1,980000,116.407656,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1600,Class 1,990000,115.950121,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2448,Class 1,980000,92.128196,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1600,Class 1,990000,107.45971,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1922,Class 1,530000,107.333683,1
BROOKLYN,TWO-FAMILY HOME,2,1803,1596,Class 1,1194000,101.999429,1
BROOKLYN,TWO-FAMILY HOME,2,1786,1516,Class 1,300000,102.536416,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2060,Class 1,980000,82.046005,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2200,Class 1,1150000,107.539162,1
BROOKLYN,TWO-FAMILY HOME,2,1786,1504,Class 1,950000,107.254231,1
BROOKLYN,TWO-FAMILY HOME,2,1669,1100,Class 1,950000,117.747382,1
BROOKLYN,TWO-FAMILY HOME,2,1853,1368,Class 1,1240000,118.544642,1
BROOKLYN,TWO-FAMILY HOME,2,1561,1440,Class 1,1200000,118.051491,1
BROOKLYN,TWO-FAMILY HOME,2,1503,1110,Class 1,998000,116.550121,1
BROOKLYN,TWO-FAMILY HOME,2,1703,2040,Class 1,958000,77.136416,1
BROOKLYN,TWO-FAMILY HOME,2,1669,2112,Class 1,1150000,77.218607,1
BROOKLYN,TWO-FAMILY HOME,2,2003,1920,Class 1,998000,116.56382,1
BROOKLYN,TWO-FAMILY HOME,2,2504,1560,Class 1,930000,107.541902,1
BROOKLYN,TWO-FAMILY HOME,2,2504,1720,Class 1,1100000,118.043272,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2291,Class 1,453900,92.073402,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1788,Class 1,990000,118.503546,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2836,Class 1,980000,112.013135,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2836,Class 1,999000,112.007656,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2710,Class 1,1210000,106.903546,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2710,Class 1,162500,107.448751,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2240,Class 1,900000,102.352854,1
BROOKLYN,TWO-FAMILY HOME,2,2000,3060,Class 1,540000,116.646012,2
BROOKLYN,TWO-FAMILY HOME,2,1900,3285,Class 1,980000,115.856971,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1786,2257,Class 1,1150000,112.424094,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2504,2100,Class 1,1100000,82.744635,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1669,1920,Class 1,1100000,107.593957,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1669,1920,Class 1,260000,107.193957,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1700,2295,Class 1,1200000,97.139155,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1803,2430,Class 1,980000,107.56656,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,3072,Class 1,530000,116.111765,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,3112,Class 1,1180000,112.141902,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,3536,Class 1,480000,118.377519,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,2948,Class 1,380000,107.374779,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,2712,Class 1,533237,115.782998,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1943,2946,Class 1,269851,11.972032,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,2592,Class 1,990000,111.892587,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2003,2280,Class 1,995000,116.448751,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1573,2148,Class 1,1225000,118.426834,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,3060,Class 1,974999,116.226834,2
BROOKLYN,OVER-THREE FAMILY HOME,6,2504,4530,Class 2,1330000,90.648744,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2504,3200,Class 2,1450000,93.070662,1
BROOKLYN,OVER-THREE FAMILY HOME,6,2504,4500,Class 2,910000,82.125457,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2504,2700,Class 2,999000,102.043265,1
BROOKLYN,OVER-THREE FAMILY HOME,6,2504,4125,Class 2,1400000,82.646005,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2538,3280,Class 2,900000,86.339155,1
BROOKLYN,OVER-THREE FAMILY HOME,6,2504,4980,Class 2,525000,90.607648,2
BROOKLYN,TWO-FAMILY HOME,2,2000,2400,Class 1,542000,116.109025,1
BROOKLYN,TWO-FAMILY HOME,2,1225,1890,Class 1,990000,118.451491,2
BROOKLYN,TWO-FAMILY HOME,2,2060,2565,Class 1,1200000,77.059703,1
BROOKLYN,TWO-FAMILY HOME,2,1800,2606,Class 1,600000,118.106286,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1700,3280,Class 1,481650,115.96656,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1540,2800,Class 1,496860,101.963813,2
BROOKLYN,TWO-FAMILY HOME,2,2000,1920,Class 1,400000,107.372039,1
BROOKLYN,TWO-FAMILY HOME,2,1983,1910,Class 1,999999,20.909018,1
BROOKLYN,TWO-FAMILY HOME,2,1310,1500,Class 1,1215000,97.059703,1
BROOKLYN,TWO-FAMILY HOME,2,1983,2000,Class 1,910000,21.273402,1
BROOKLYN,TWO-FAMILY HOME,2,1843,2356,Class 1,900000,28.446005,1
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,1620,Class 1,985000,118.043272,1
BROOKLYN,OVER-THREE FAMILY HOME,3,1739,2520,Class 1,760000,96.977511,1
BROOKLYN,TWO-FAMILY HOME,2,2003,2048,Class 1,625000,107.393957,1
BROOKLYN,TWO-FAMILY HOME,2,2270,2748,Class 1,1100000,77.424087,1
BROOKLYN,TWO-FAMILY HOME,2,1520,792,Class 1,600000,106.793957,1
BROOKLYN,TWO-FAMILY HOME,2,2074,2783,Class 1,795823,116.676149,1
BROOKLYN,TWO-FAMILY HOME,2,2213,1360,Class 1,990500,102.610388,1
BROOKLYN,TWO-FAMILY HOME,2,2000,2040,Class 1,1190000,92.19121,1
BROOKLYN,TWO-FAMILY HOME,2,2000,1920,Class 1,940000,118.736423,1
BROOKLYN,TWO-FAMILY HOME,2,2325,1232,Class 1,695000,97.654224,1
BROOKLYN,TWO-FAMILY HOME,2,2000,3300,Class 1,1100000,107.506286,2
BROOKLYN,TWO-FAMILY HOME,2,2000,3000,Class 1,950000,115.900806,2
BROOKLYN,TWO-FAMILY HOME,2,2000,3300,Class 1,650000,107.372039,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,3072,Class 1,1150000,115.821354,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1958,3078,Class 1,974000,118.610395,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,2700,Class 1,850000,97.456963,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1800,2700,Class 1,500000,96.977511,2
BROOKLYN,OVER-THREE FAMILY HOME,3,1950,3240,Class 1,1100000,97.19395,2
BROOKLYN,OVER-THREE FAMILY HOME,3,2000,3300,Class 1,998500,97.117237,2
BROOKLYN,OVER-THREE FAMILY HOME,4,2350,3250,Class 2,1300000,85.744635,1
BROOKLYN,OVER-THREE FAMILY HOME,6,2750,5200,Class 2,1210000,86.656963,2
BROOKLYN,OVER-THREE FAMILY HOME,6,2500,4875,Class 2,1060000,85.878881,2
BROOKLYN,OVER-THREE FAMILY HOME,6,2700,5670,Class 2,1225000,86.024087,2
BROOKLYN,OVER-THREE FAMILY HOME,6,2500,4875,Class 2,1350000,86.317237,2
QUEENS,TWO-FAMILY HOME,2,3066,1764,Class 1,410000,77.065183,1
QUEENS,TWO-FAMILY HOME,2,3067,1386,Class 1,167000,61.898059,1
QUEENS,TWO-FAMILY HOME,2,3804,2200,Class 1,415000,11.799429,1
QUEENS,TWO-FAMILY HOME,2,1890,2000,Class 1,320000,11.415868,1
QUEENS,TWO-FAMILY HOME,2,1890,2000,Class 1,265668,11.415868,1
QUEENS,TWO-FAMILY HOME,2,1890,2000,Class 1,201000,11.130936,1
QUEENS,TWO-FAMILY HOME,2,2075,2000,Class 1,427260,14.235046,1
QUEENS,TWO-FAMILY HOME,2,4241,2052,Class 1,440000,17.382991,1
QUEENS,TWO-FAMILY HOME,2,2500,1950,Class 1,280000,62.626826,1
QUEENS,TWO-FAMILY HOME,2,3210,2515,Class 1,761500,3.624087,1
QUEENS,TWO-FAMILY HOME,2,4132,3306,Class 1,700000,3.180251,1
QUEENS,TWO-FAMILY HOME,2,2120,2908,Class 1,799000,6.363813,1
QUEENS,TWO-FAMILY HOME,2,3250,2000,Class 1,430000,9.117237,1
QUEENS,TWO-FAMILY HOME,2,4000,1904,Class 1,318500,97.062443,1
QUEENS,TWO-FAMILY HOME,2,5000,2317,Class 1,171000,97.574772,1
QUEENS,TWO-FAMILY HOME,2,2304,1842,Class 1,440000,46.766553,1
QUEENS,TWO-FAMILY HOME,2,4600,1832,Class 1,435000,77.125457,1
QUEENS,TWO-FAMILY HOME,2,4000,1884,Class 1,416660,97.235046,1
QUEENS,TWO-FAMILY HOME,2,3952,2464,Class 1,273000,13.226826,1
QUEENS,TWO-FAMILY HOME,2,2602,1254,Class 1,175500,117.952861,1
QUEENS,TWO-FAMILY HOME,2,2558,2000,Class 1,471450,12.067922,1
QUEENS,TWO-FAMILY HOME,2,2473,1914,Class 1,450000,57.563813,1
QUEENS,TWO-FAMILY HOME,2,2764,1869,Class 1,155000,57.218607,1
QUEENS,TWO-FAMILY HOME,2,1902,2120,Class 1,418724,13.136416,1
QUEENS,TWO-FAMILY HOME,2,3179,2103,Class 1,481500,0.670662,1
QUEENS,TWO-FAMILY HOME,2,3254,1980,Class 1,275000,11.914498,1
QUEENS,TWO-FAMILY HOME,2,3179,2000,Class 1,310400,13.49258,1
QUEENS,TWO-FAMILY HOME,2,3400,2068,Class 1,450000,23.062443,1
QUEENS,TWO-FAMILY HOME,2,4318,2000,Class 1,572500,15.213128,1
QUEENS,TWO-FAMILY HOME,2,3300,1980,Class 1,535000,13.130936,1
QUEENS,TWO-FAMILY HOME,2,3400,1980,Class 1,393000,13.136416,1
QUEENS,TWO-FAMILY HOME,2,2725,1848,Class 1,415000,57.399429,1
QUEENS,TWO-FAMILY HOME,2,3000,2040,Class 1,347550,14.577511,1
QUEENS,TWO-FAMILY HOME,2,3000,2040,Class 1,300000,14.382991,1
QUEENS,TWO-FAMILY HOME,2,2750,1828,Class 1,297609,57.435046,1
QUEENS,TWO-FAMILY HOME,2,2725,1644,Class 1,110000,57.015868,1
QUEENS,TWO-FAMILY HOME,2,3164,1978,Class 1,449000,15.369292,1
QUEENS,TWO-FAMILY HOME,2,3164,1978,Class 1,350000,14.840525,1
QUEENS,TWO-FAMILY HOME,2,3164,1978,Class 1,465000,17.169292,1
QUEENS,TWO-FAMILY HOME,2,4000,2081,Class 1,394000,66.878881,1
QUEENS,TWO-FAMILY HOME,2,4000,2081,Class 1,110000,66.862443,1
QUEENS,TWO-FAMILY HOME,2,4000,2576,Class 1,251435,42.555594,1
QUEENS,TWO-FAMILY HOME,2,2500,1530,Class 1,130000,87.39395,1
QUEENS,TWO-FAMILY HOME,2,3100,1113,Class 1,335000,107.46245,1
QUEENS,TWO-FAMILY HOME,2,3200,2850,Class 1,431600,97.637785,1
QUEENS,TWO-FAMILY HOME,2,2717,1386,Class 1,252000,67.002169,1
QUEENS,TWO-FAMILY HOME,2,2717,1512,Class 1,160000,67.2871,1
QUEENS,TWO-FAMILY HOME,2,2717,1890,Class 1,276000,67.150114,1
QUEENS,TWO-FAMILY HOME,2,2717,2378,Class 1,478400,77.465183,1
QUEENS,TWO-FAMILY HOME,2,2675,2778,Class 1,470000,77.048744,1
QUEENS,TWO-FAMILY HOME,2,3750,2057,Class 1,415000,77.043265,1
QUEENS,TWO-FAMILY HOME,2,2000,2048,Class 1,211114,96.941895,1
QUEENS,TWO-FAMILY HOME,2,2000,1720,Class 1,458000,97.232306,1
QUEENS,TWO-FAMILY HOME,2,2000,1720,Class 1,190000,96.79395,1
QUEENS,TWO-FAMILY HOME,2,4000,2941,Class 1,223000,97.363813,1
QUEENS,TWO-FAMILY HOME,2,3000,1925,Class 1,145105,97.632306,1
QUEENS,TWO-FAMILY HOME,2,3000,1925,Class 1,209430,96.750114,1
QUEENS,TWO-FAMILY HOME,2,4000,1976,Class 1,515000,97.38847,1
QUEENS,TWO-FAMILY HOME,2,3000,2000,Class 1,485000,13.421347,1
QUEENS,TWO-FAMILY HOME,2,3000,2001,Class 1,442900,19.659703,1
QUEENS,TWO-FAMILY HOME,2,3000,2001,Class 1,250000,17.843265,1
QUEENS,TWO-FAMILY HOME,2,4000,2600,Class 1,618150,7.999429,1
QUEENS,TWO-FAMILY HOME,2,3400,2000,Class 1,460000,13.248744,1
QUEENS,TWO-FAMILY HOME,2,3000,1068,Class 1,335000,86.799429,1
QUEENS,TWO-FAMILY HOME,2,3000,1332,Class 1,260200,97.58847,1
QUEENS,TWO-FAMILY HOME,2,2458,1976,Class 1,371124,11.980251,1
QUEENS,TWO-FAMILY HOME,2,2483,2905,Class 1,680000,13.004909,1
QUEENS,TWO-FAMILY HOME,2,2871,2905,Class 1,705000,13.500799,1
QUEENS,TWO-FAMILY HOME,2,2135,2905,Class 1,670000,12.848744,1
QUEENS,TWO-FAMILY HOME,2,2161,2905,Class 1,730000,13.369292,1
QUEENS,TWO-FAMILY HOME,2,2097,2238,Class 1,680000,13.484361,1
QUEENS,TWO-FAMILY HOME,2,1964,2905,Class 1,605000,12.826826,1
QUEENS,TWO-FAMILY HOME,2,1964,2905,Class 1,615000,13.421347,1
QUEENS,TWO-FAMILY HOME,2,2754,2905,Class 1,625000,13.519977,1
QUEENS,TWO-FAMILY HOME,2,3509,2520,Class 1,819691,10.09532,1
QUEENS,TWO-FAMILY HOME,2,2207,2220,Class 1,655000,9.972032,1
QUEENS,TWO-FAMILY HOME,2,2110,2944,Class 1,780000,10.547374,1
QUEENS,TWO-FAMILY HOME,2,3892,2935,Class 1,821000,10.213128,1
QUEENS,TWO-FAMILY HOME,2,2277,2920,Class 1,800000,10.569292,1
QUEENS,TWO-FAMILY HOME,2,2122,2926,Class 1,737500,10.270662,1
QUEENS,TWO-FAMILY HOME,2,3684,2920,Class 1,885000,10.596689,1
QUEENS,TWO-FAMILY HOME,2,3684,2920,Class 1,700000,9.744635,1
QUEENS,TWO-FAMILY HOME,2,2756,2238,Class 1,615000,10.703539,1
QUEENS,TWO-FAMILY HOME,2,2303,2438,Class 1,885000,14.172032,1
QUEENS,TWO-FAMILY HOME,2,1945,2438,Class 1,150000,14.599429,1
QUEENS,TWO-FAMILY HOME,2,1590,1530,Class 1,700000,97.49532,1
QUEENS,TWO-FAMILY HOME,2,3088,1314,Class 1,325000,116.130943,1
QUEENS,TWO-FAMILY HOME,2,1940,3204,Class 1,850000,115.824094,2
QUEENS,TWO-FAMILY HOME,2,1566,1984,Class 1,900000,97.676142,1
QUEENS,TWO-FAMILY HOME,2,2500,1862,Class 1,217500,92.166553,1
QUEENS,TWO-FAMILY HOME,2,3242,1312,Class 1,534581,96.947374,1
QUEENS,TWO-FAMILY HOME,2,1667,1909,Class 1,899000,107.45971,1
QUEENS,TWO-FAMILY HOME,2,3342,1545,Class 1,870000,92.719977,1
QUEENS,TWO-FAMILY HOME,2,1418,1800,Class 1,800000,87.18847,1
QUEENS,TWO-FAMILY HOME,2,2500,1520,Class 1,800000,97.635046,1
QUEENS,TWO-FAMILY HOME,2,2500,1480,Class 1,839000,106.999436,1
QUEENS,TWO-FAMILY HOME,2,2000,2290,Class 1,410800,76.925457,1
QUEENS,TWO-FAMILY HOME,2,2500,1512,Class 1,900000,86.624087,1
QUEENS,TWO-FAMILY HOME,2,2250,2304,Class 1,900000,57.602169,1
QUEENS,TWO-FAMILY HOME,2,2000,1400,Class 1,750000,81.744635,1
QUEENS,TWO-FAMILY HOME,2,2200,3034,Class 1,875000,60.955594,1
QUEENS,TWO-FAMILY HOME,2,1842,1620,Class 1,860000,81.832306,1
QUEENS,TWO-FAMILY HOME,2,2200,1742,Class 1,925000,57.163813,1
QUEENS,TWO-FAMILY HOME,2,2000,1396,Class 1,925000,97.133676,1
QUEENS,TWO-FAMILY HOME,2,2000,1366,Class 1,700000,97.424087,1
QUEENS,TWO-FAMILY HOME,2,2000,2052,Class 1,865512,87.426826,1
QUEENS,TWO-FAMILY HOME,2,2200,1232,Class 1,865000,82.180251,1
QUEENS,TWO-FAMILY HOME,2,1780,1680,Class 1,141960,72.703539,1
QUEENS,TWO-FAMILY HOME,2,2600,1425,Class 1,870000,82.467922,1
QUEENS,TWO-FAMILY HOME,2,2433,1584,Class 1,900000,86.876142,1
QUEENS,TWO-FAMILY HOME,2,2400,2600,Class 1,700000,92.722717,1
QUEENS,TWO-FAMILY HOME,2,2000,1640,Class 1,657200,92.056963,1
QUEENS,TWO-FAMILY HOME,2,1700,1224,Class 1,925000,71.919977,1
QUEENS,TWO-FAMILY HOME,2,2500,2204,Class 1,410000,107.067929,1
QUEENS,TWO-FAMILY HOME,2,2000,1598,Class 1,825000,87.319977,1
QUEENS,TWO-FAMILY HOME,2,1360,1440,Class 1,890000,77.615868,1
QUEENS,TWO-FAMILY HOME,2,2300,1819,Class 1,750000,77.635046,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,2532,Class 1,220000,106.922724,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,2440,Class 1,600000,91.780251,1
QUEENS,OVER-THREE FAMILY HOME,3,1800,2086,Class 1,800000,81.835046,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,3176,Class 1,375000,41.78847,1
QUEENS,OVER-THREE FAMILY HOME,3,2120,2920,Class 1,750000,62.629566,1
QUEENS,OVER-THREE FAMILY HOME,3,2120,2920,Class 1,850000,62.629566,1
QUEENS,OVER-THREE FAMILY HOME,3,2400,2600,Class 1,410000,87.278881,1
QUEENS,OVER-THREE FAMILY HOME,3,1800,1728,Class 1,540000,82.429566,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,3069,Class 1,500000,66.972032,1
QUEENS,OVER-THREE FAMILY HOME,6,2780,5200,Class 2,1000000,99.541895,2
QUEENS,OVER-THREE FAMILY HOME,6,2700,5550,Class 2,1100000,88.728196,2
QUEENS,OVER-THREE FAMILY HOME,4,1967,2290,Class 2,1250000,86.240525,1
QUEENS,OVER-THREE FAMILY HOME,4,2000,2582,Class 2,1100000,86.073402,1
QUEENS,OVER-THREE FAMILY HOME,6,2558,5160,Class 2,975000,86.303539,2
QUEENS,TWO-FAMILY HOME,2,4000,2150,Class 1,900000,62.172032,1
QUEENS,TWO-FAMILY HOME,2,4000,2150,Class 1,900000,61.89258,1
QUEENS,TWO-FAMILY HOME,2,2242,1600,Class 1,899000,96.88984,1
QUEENS,TWO-FAMILY HOME,2,2800,1406,Class 1,800000,87.6871,1
QUEENS,TWO-FAMILY HOME,2,2000,1504,Class 1,732000,76.854224,1
QUEENS,TWO-FAMILY HOME,2,1958,1080,Class 1,698000,97.385731,1
QUEENS,TWO-FAMILY HOME,2,1888,2000,Class 1,835000,87.407648,1
QUEENS,TWO-FAMILY HOME,2,3500,2090,Class 1,280000,9.517237,1
QUEENS,TWO-FAMILY HOME,2,1750,1544,Class 1,610950,87.262443,1
QUEENS,TWO-FAMILY HOME,2,3850,1398,Class 1,900000,87.158333,1
QUEENS,TWO-FAMILY HOME,2,3325,1751,Class 1,838000,87.49532,1
QUEENS,TWO-FAMILY HOME,2,3325,1944,Class 1,770000,87.273402,1
QUEENS,TWO-FAMILY HOME,2,3828,2200,Class 1,450000,67.596689,1
QUEENS,TWO-FAMILY HOME,2,3000,1384,Class 1,931200,57.004909,1
QUEENS,TWO-FAMILY HOME,2,1662,2157,Class 1,712888,86.755594,1
QUEENS,TWO-FAMILY HOME,2,1625,2109,Class 1,900000,87.161073,1
QUEENS,TWO-FAMILY HOME,2,2500,1511,Class 1,939000,13.2871,1
QUEENS,TWO-FAMILY HOME,2,4000,1645,Class 1,868000,77.024087,1
QUEENS,TWO-FAMILY HOME,2,2500,1280,Class 1,670000,96.99395,1
QUEENS,TWO-FAMILY HOME,2,4807,1748,Class 1,598000,92.300799,1
QUEENS,TWO-FAMILY HOME,2,3000,1534,Class 1,655000,107.519984,1
QUEENS,TWO-FAMILY HOME,2,1840,1720,Class 1,264987,67.432306,1
